Package Name,License,URL
thor,MIT,https://rubygems.org/gems/thor
rb-inotify,MIT,https://rubygems.org/gems/rb-inotify
coderay,MIT,https://rubygems.org/gems/coderay
rspec,MIT,https://rubygems.org/gems/rspec
guard,MIT,https://rubygems.org/gems/guard
notiffany,MIT,https://rubygems.org/gems/notiffany
lumberjack,MIT,https://rubygems.org/gems/lumberjack
foreman,MIT,https://rubygems.org/gems/foreman
ffi,BSD-3-Clause AND MIT,https://rubygems.org/gems/ffi
@tootallnate/once,MIT,https://npmjs.com/package/@tootallnate/once
@tootallnate/once,MIT,https://npmjs.com/package/@tootallnate/once
agent-base,MIT,https://npmjs.com/package/agent-base
aggregate-error,MIT,https://npmjs.com/package/aggregate-error
ansi-regex,MIT,https://npmjs.com/package/ansi-regex
ansi-styles,MIT,https://npmjs.com/package/ansi-styles
ansi-styles,MIT,https://npmjs.com/package/ansi-styles
argparse,MIT,https://npmjs.com/package/argparse
array-flatten,MIT,https://npmjs.com/package/array-flatten
array-union,MIT,https://npmjs.com/package/array-union
array-uniq,MIT,https://npmjs.com/package/array-uniq
arrify,MIT,https://npmjs.com/package/arrify
asap,MIT,https://npmjs.com/package/asap
ast-types-flow,ISC,https://npmjs.com/package/ast-types-flow
async-limiter,MIT,https://npmjs.com/package/async-limiter
asynckit,MIT,https://npmjs.com/package/asynckit
babel-plugin-syntax-jsx,MIT,https://npmjs.com/package/babel-plugin-syntax-jsx
balanced-match,MIT,https://npmjs.com/package/balanced-match
boolbase,ISC,https://npmjs.com/package/boolbase
brace-expansion,MIT,https://npmjs.com/package/brace-expansion
brace-expansion,MIT,https://npmjs.com/package/brace-expansion
bytes,MIT,https://npmjs.com/package/bytes
callsites,MIT,https://npmjs.com/package/callsites
camelcase,MIT,https://npmjs.com/package/camelcase
camelcase-keys,MIT,https://npmjs.com/package/camelcase-keys
chalk,MIT,https://npmjs.com/package/chalk
chalk,MIT,https://npmjs.com/package/chalk
chownr,ISC,https://npmjs.com/package/chownr
clean-stack,MIT,https://npmjs.com/package/clean-stack
cliui,ISC,https://npmjs.com/package/cliui
co,MIT,https://npmjs.com/package/co
color-convert,MIT,https://npmjs.com/package/color-convert
color-convert,MIT,https://npmjs.com/package/color-convert
color-name,MIT,https://npmjs.com/package/color-name
color-name,MIT,https://npmjs.com/package/color-name
commander,MIT,https://npmjs.com/package/commander
commondir,MIT,https://npmjs.com/package/commondir
concat-map,MIT,https://npmjs.com/package/concat-map
constants-browserify,MIT,https://npmjs.com/package/constants-browserify
content-type,MIT,https://npmjs.com/package/content-type
cookie-signature,MIT,https://npmjs.com/package/cookie-signature
cross-spawn,MIT,https://npmjs.com/package/cross-spawn
cssom,MIT,https://npmjs.com/package/cssom
d3-path,BSD-3-Clause,https://npmjs.com/package/d3-path
debug,MIT,https://npmjs.com/package/debug
decamelize,MIT,https://npmjs.com/package/decamelize
deep-equal,MIT,https://npmjs.com/package/deep-equal
deep-is,MIT,https://npmjs.com/package/deep-is
delayed-stream,MIT,https://npmjs.com/package/delayed-stream
delegates,MIT,https://npmjs.com/package/delegates
depd,MIT,https://npmjs.com/package/depd
discontinuous-range,MIT,https://npmjs.com/package/discontinuous-range
dns-equal,MIT,https://npmjs.com/package/dns-equal
doctrine,Apache-2.0,https://npmjs.com/package/doctrine
ee-first,MIT,https://npmjs.com/package/ee-first
emoji-regex,MIT,https://npmjs.com/package/emoji-regex
encodeurl,MIT,https://npmjs.com/package/encodeurl
escape-html,MIT,https://npmjs.com/package/escape-html
escape-string-regexp,MIT,https://npmjs.com/package/escape-string-regexp
esprima,BSD-2-Clause,https://npmjs.com/package/esprima
estraverse,BSD-2-Clause,https://npmjs.com/package/estraverse
etag,MIT,https://npmjs.com/package/etag
exit,MIT,https://npmjs.com/package/exit
expand-tilde,MIT,https://npmjs.com/package/expand-tilde
